,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
Dominican Republic,DOM,-0.231283531,0.311746508,4,45.65217209,23.36956596,62.5,-0.163412496,0.304611802,5,45.07772064,24.35233116,65.28497314,-0.136768654,0.278805315,5,45.12820435,25.64102554,64.10256195,-0.210949868,0.213648245,7,45.91836548,31.12244987,58.67346954,-0.329381347,0.18214412,7,43.87755203,26.02040863,54.59183502,-0.427950978,0.184055597,8,38.91625595,22.66009903,49.26108551,-0.384817004,0.161686733,8,42.15686417,25.98039246,51.96078491,-0.236422852,0.187323198,9,47.05882263,30.3921566,54.90196228,-0.237553358,0.190938771,9,47.57281494,30.58252335,55.82524109,-0.192823008,0.18518737,9,48.54368973,34.95145798,54.85437012,-0.19251655,0.175974146,9,47.36841965,34.92823029,54.06698608,-0.152281716,0.174721688,9,48.80382919,35.88516617,54.54545593,-0.195434228,0.167270571,10,46.44549942,35.0710907,54.50236893,-0.1042744,0.181477264,10,48.81516647,37.44075775,56.39810562,-0.071071163,0.180697292,10,51.18483353,37.44075775,57.81990433,-0.036815155,0.193579718,9,51.92307663,39.42307663,62.5,-0.037778012,0.180446386,10,52.88461685,42.30769348,61.53845978,-0.065245025,0.185578436,10,53.36538315,39.42307663,62.5,-0.07799194,0.179429114,10,52.40384674,37.5,61.05769348,-0.069027893,0.179275513,10,52.88461685,36.53845978,62.5,-0.054175172,0.178573057,10,52.40384674,38.46154022,62.98077011,-0.013768761,0.195059925,9,51.44230652,39.42307663,62.98077011
Algeria,DZA,-0.907437265,0.311746508,4,20.10869598,7.065217495,36.41304398,-0.744814157,0.26926446,6,22.79792786,10.88082886,37.82383347,-0.705385804,0.2490924,6,23.07692337,13.33333302,37.94871902,-0.583471656,0.21119912,7,29.59183693,18.87755013,44.89796066,-0.517234147,0.177444965,8,32.1428566,20.40816307,47.44897842,-0.544126511,0.174058169,9,30.04926109,20.19704437,46.30541992,-0.383398563,0.156504914,9,42.64706039,26.47058868,51.47058868,-0.571554184,0.174777448,10,29.41176414,20.09803963,44.60784149,-0.622034013,0.174263537,10,27.18446541,18.44660187,41.74757385,-0.794613838,0.177799761,9,21.35922241,15.53398037,34.46601868,-1.07380271,0.16931507,9,12.91866016,5.74162674,23.44497681,-1.171034455,0.170569345,9,9.569377899,5.263157845,19.61722565,-1.189573884,0.168604583,9,9.952606201,6.161137581,20.37914658,-1.276868463,0.188051775,9,9.004739761,2.843601942,18.48341179,-1.165970087,0.183055699,9,11.84834099,5.687203884,22.27488136,-1.282962322,0.18632625,9,8.17307663,4.326922894,16.82692337,-1.173604727,0.179033682,9,10.57692337,4.807692528,19.23077011,-1.171878815,0.182403654,9,10.09615421,5.288461685,18.26922989,-1.194220304,0.179169148,9,10.57692337,4.326922894,15.86538506,-1.226688147,0.176751032,9,8.653845787,4.326922894,14.42307663,-1.303446531,0.195023328,8,7.692307472,4.326922894,12.98076916,-1.291493535,0.221336097,6,9.134614944,3.846153736,15.38461494
Ecuador,ECU,-0.308270067,0.311746508,4,40.76086807,22.82608604,61.95652008,-0.155963063,0.304611802,5,47.15026093,24.35233116,65.28497314,-0.543991387,0.245310619,6,28.71794891,14.35897446,44.61538315,-0.669720173,0.213648245,7,25.51020432,15.30612278,42.34693909,-0.662544966,0.18214412,7,25,17.34693909,41.83673477,-0.716367304,0.184055597,8,23.15270996,15.27093601,38.91625595,-0.78752166,0.161686733,8,22.54901886,16.1764698,33.33333206,-1.111778259,0.191790685,8,13.72549057,6.862745285,21.07843208,-1.141478539,0.195520267,8,12.62135887,4.854369164,21.35922241,-1.138786674,0.189477548,8,14.0776701,4.854369164,19.90291214,-1.296206713,0.175974146,9,6.220095634,4.306220055,16.26794243,-1.170819998,0.174721688,9,10.04784679,5.263157845,19.61722565,-1.031472564,0.173211589,9,15.63981056,7.582938194,24.17061615,-1.01731348,0.181477264,10,17.06161118,8.530805588,25.11848259,-0.92818886,0.180697292,10,19.9052124,9.952606201,29.85782051,-1.007219911,0.188966483,9,15.86538506,7.692307472,27.40384674,-1.157369137,0.180446386,10,11.53846169,4.807692528,21.15384674,-1.018454313,0.185578436,10,12.98076916,7.692307472,24.51922989,-1.059981346,0.179429114,10,12.01923084,6.25,23.07692337,-0.868758619,0.198509559,9,16.82692337,9.134614944,31.25,-0.823905647,0.178573057,10,19.71153831,11.53846169,33.17307663,-0.886009097,0.195059925,9,17.30769157,10.09615421,31.73077011
"Egypt, Arab Rep.",EGY,-0.048169967,0.288139731,5,53.26086807,27.71739197,64.67391205,-0.325537145,0.249748275,7,37.30569839,22.79792786,56.47668457,-0.339441746,0.224338651,7,36.92307663,22.05128288,55.38461685,-0.482995838,0.204872265,8,35.7142868,20.40816307,48.46938705,-0.598128617,0.177444965,8,27.55101967,18.87755013,44.38775635,-0.508436859,0.174058169,9,33.00492477,20.6896553,46.79803085,-0.424104422,0.156504914,9,38.72549057,25.49019623,49.01960754,-0.435702562,0.174777448,10,36.76470566,23.03921509,50.49019623,-0.288729608,0.174263537,10,43.20388412,29.12621307,53.39805984,-0.182439208,0.170774415,10,49.51456451,35.92232895,54.85437012,-0.197176218,0.163299605,10,46.88995361,34.92823029,53.58851624,-0.174629584,0.162987471,10,46.88995361,35.88516617,54.06698608,-0.343916386,0.162187949,10,41.23222733,28.90995216,51.18483353,-0.475141346,0.160262719,12,33.64928818,24.64455032,45.0236969,-0.640083671,0.158547118,12,29.38388634,21.80094719,37.44075775,-0.762560308,0.163206205,12,26.44230843,14.42307663,33.17307663,-0.835592747,0.158775762,12,22.11538506,12.5,30.28846169,-0.9231897,0.162696764,11,17.78846169,9.134614944,26.92307663,-0.860455096,0.165877387,11,17.30769157,11.05769253,29.32692337,-0.864227712,0.163959354,11,17.30769157,10.57692337,29.80769157,-0.827744603,0.164067253,11,18.75,11.53846169,30.28846169,-0.68859607,0.181884155,10,25.48077011,13.46153831,38.46154022
Eritrea,ERI,-1.131253242,0.386360377,1,12.5,2.717391253,28.80434799,-0.565385282,0.314870328,3,25.90673637,12.95336819,51.29533768,-0.914091289,0.29419136,3,15.38461494,8.20512867,32.82051468,-1.06561625,0.259229302,4,14.79591846,5.612245083,27.04081726,-1.534939885,0.212727293,4,3.571428537,2.040816307,11.22449017,-1.659135461,0.210137755,5,2.955665112,1.477832556,8.374383926,-1.696156621,0.17868191,5,2.450980425,1.470588207,7.352941036,-2.070661545,0.198736399,6,1.960784316,0,2.450980425,-2.108098745,0.197610006,6,1.941747546,0,2.427184582,-2.17517662,0.1827299,7,1.45631063,0,2.427184582,-2.243670225,0.179606885,7,0.95693779,0,2.392344475,-2.243315458,0.176958933,7,1.435406685,0,2.392344475,-2.209825754,0.174821004,7,0.947867274,0,2.369668245,-2.239071846,0.190797806,7,0.947867274,0,1.421800971,-2.226171732,0.185791925,7,0.473933637,0,1.421800971,-2.128177166,0.198958978,6,0.480769217,0,2.884615421,-2.108708858,0.186011255,7,1.442307711,0,2.403846264,-2.186822653,0.188089058,8,1.442307711,0,2.403846264,-2.191783905,0.186224863,8,1.442307711,0,2.884615421,-2.217406988,0.183742449,8,1.923076868,0,2.884615421,-2.275069237,0.184667364,8,1.442307711,0,2.403846264,-2.335105658,0.205903441,7,0.480769217,0,2.403846264
Spain,ESP,1.184066415,0.277094334,6,84.23912811,72.28260803,95.6521759,1.249867678,0.278407753,6,88.082901,75.12953186,96.3730545,1.291325212,0.240149334,6,89.2307663,80,94.35897064,1.374276519,0.22957468,6,88.26530457,80.10204315,95.91836548,1.336925149,0.198039845,6,88.26530457,78.57142639,94.38775635,1.316545129,0.213179514,6,87.68473053,78.32512665,95.07389069,1.305955291,0.172469914,6,88.72548676,78.4313736,93.62744904,1.177148581,0.209208995,7,85.29412079,73.03921509,92.64705658,1.214990497,0.224388763,7,86.40776825,74.75727844,93.68932343,1.254760146,0.230637893,7,86.89320374,75.72815704,94.6601944,1.189270616,0.223882854,7,84.68899536,74.16268158,94.25836945,1.160324574,0.235663921,7,84.21052551,75.5980835,93.30143738,1.065843821,0.218745932,8,81.5165863,74.8815155,90.99526215,0.952990532,0.226116344,8,78.1990509,70.61611176,87.67772675,0.939044297,0.223259538,8,79.14691925,68.72038269,88.1516571,0.750494957,0.228570759,8,75,65.38461304,83.17308044,0.807636738,0.217816785,8,75.4807663,68.2692337,84.13461304,1.008603692,0.227054983,8,81.25,72.59615326,89.90384674,0.945230782,0.220250443,8,79.80769348,72.59615326,87.9807663,0.948624969,0.221451148,8,80.7692337,72.11538696,87.5,1.050283313,0.220567718,8,81.7307663,74.03845978,90.38461304,0.767696321,0.232497126,7,73.55769348,64.42308044,84.13461304
Estonia,EST,1.240009665,0.305052876,4,85.86956787,72.28260803,96.73912811,1.232288122,0.275136828,6,87.56476593,75.12953186,95.33678436,1.291118741,0.227653161,8,88.71794891,80,94.35897064,1.38843596,0.19173646,10,88.7755127,81.63265228,94.89795685,1.301431894,0.165509,10,87.24489594,79.08163452,92.34693909,1.300696969,0.17150113,10,87.19211578,78.81773376,93.10344696,1.294085383,0.154537305,10,88.23529053,78.4313736,92.64705658,1.294109344,0.180379957,10,88.23529053,78.92156982,94.11764526,1.359947085,0.173886538,11,88.34951782,82.03883362,95.14562988,1.419457197,0.176038116,11,91.74757385,83.00971222,96.11650848,1.395184398,0.178386509,10,89.47368622,83.25358582,95.69377899,1.390466332,0.177998424,10,88.51674652,81.8181839,95.69377899,1.390988946,0.168289199,11,90.99526215,81.99052429,95.26066589,1.417085648,0.182021737,11,90.99526215,81.99052429,95.73459625,1.447542191,0.18303597,11,90.99526215,84.36019135,95.26066589,1.676558495,0.190554962,11,93.2692337,89.42308044,99.03845978,1.66903913,0.184593871,11,93.2692337,89.90384674,99.03845978,1.698142052,0.188234523,10,93.2692337,89.90384674,98.55769348,1.645035863,0.196717829,9,93.2692337,87.9807663,98.07691956,1.55177021,0.197034985,9,91.82691956,85.57691956,97.59615326,1.59125483,0.195816159,9,92.78845978,86.53845978,99.03845978,1.535387754,0.207592547,8,92.78845978,85.09615326,99.03845978
Ethiopia,ETH,-1.296775341,0.311746508,4,9.782608986,2.173913002,22.82608604,-1.133257151,0.26926446,6,12.95336819,6.735751152,23.83419609,-1.140291095,0.2490924,6,12.82051277,6.666666508,21.53846169,-1.206066608,0.21119912,7,12.24489784,4.591836929,20.40816307,-1.15692234,0.177444965,8,12.75510216,5.102040768,18.87755013,-0.978046298,0.174058169,9,15.76354694,8.866994858,24.13793182,-1.133831263,0.156504914,9,12.74509811,7.352941036,20.09803963,-1.008481026,0.174777448,10,16.1764698,8.823529243,23.03921509,-0.94420892,0.174263537,10,17.96116447,9.708738327,25.72815514,-0.860121489,0.170774415,10,19.90291214,13.5922327,30.58252335,-0.930391848,0.163299605,10,20.57416344,9.090909004,26.31579018,-0.870289147,0.162987471,10,21.53110123,11.96172237,28.7081337,-0.999798715,0.157279804,11,18.00947952,8.530805588,24.17061615,-1.047956347,0.172869936,11,14.69194317,8.056872368,24.64455032,-1.118451953,0.168572858,11,12.79620838,6.635071278,22.74881554,-1.065145612,0.172969714,11,13.46153831,7.211538315,25.96153831,-1.031195641,0.166688532,11,12.98076916,6.730769157,25.96153831,-1.101312518,0.169555023,11,11.53846169,6.25,20.67307663,-1.004291534,0.165877387,11,14.42307663,8.17307663,24.51922989,-0.973006606,0.163959354,11,13.46153831,8.17307663,24.51922989,-0.888867378,0.164067253,11,16.82692337,9.615385056,28.84615326,-0.957410932,0.183923185,9,14.42307663,9.615385056,27.40384674
Finland,FIN,1.54816103,0.277094334,6,94.56521606,83.69565582,98.91304016,1.828570366,0.278407753,6,97.40932465,90.67357635,100,1.849332809,0.240149334,6,97.43589783,90.7692337,100,1.866808772,0.22957468,6,98.46939087,91.32653046,100,1.858854055,0.198039845,6,99.4897995,90.81632996,100,1.790919185,0.213179514,6,99.01477814,89.16255951,100,1.662623048,0.172469914,6,99.01960754,90.68627167,100,1.601977944,0.215488464,6,94.60784149,86.76470947,100,1.548008204,0.231928945,6,93.20388031,85.43688965,99.51456451,1.610823512,0.239089057,6,94.6601944,86.40776825,100,1.812505722,0.223882854,7,98.08612061,91.38755798,100,1.875640154,0.235663921,7,99.0430603,92.34449768,100,1.819748044,0.232564166,7,97.63033295,90.99526215,100,1.829248667,0.226116344,8,98.10426331,90.99526215,100,1.85151279,0.223259538,8,98.57820129,90.99526215,100,1.884034514,0.228570759,8,98.55769348,91.82691956,100,1.836381435,0.217816785,8,98.07691956,91.82691956,99.5192337,1.817407608,0.227054983,8,96.63461304,91.34615326,100,1.823054671,0.220250443,8,96.63461304,90.86538696,100,1.785689831,0.221451148,8,96.15384674,90.38461304,99.5192337,1.851163507,0.220567718,8,97.59615326,91.34615326,100,1.854751825,0.232497126,7,99.03845978,91.34615326,100
Fiji,FJI,0.030303229,0.358660489,2,57.06521606,25.54347801,69.56521606,-0.173090503,0.345815629,3,44.0414505,22.79792786,65.80310822,-0.515609622,0.318639785,3,30.2564106,13.33333302,54.35897446,0.075860471,0.304626912,3,58.16326523,37.24489975,69.89795685,-0.263802052,0.244184822,3,45.91836548,24.48979568,58.16326523,-0.631707609,0.26060909,3,27.0935955,14.77832508,47.29064178,-0.389485121,0.198621824,3,41.66666794,24.50980377,52.45098114,-0.422161788,0.258090585,3,38.72549057,21.07843208,53.92156982,-0.442815125,0.273903608,3,35.92232895,18.93203926,53.39805984,-0.678254604,0.267901182,3,25.72815514,14.56310654,46.60194016,-0.957582235,0.250925183,4,18.66028786,5.74162674,32.53588486,-0.667689681,0.247195899,4,26.79425812,13.87559795,42.5837326,-0.495104343,0.243058696,4,35.0710907,20.85308075,50.71089935,-0.578681111,0.261107236,4,31.27962112,17.06161118,46.91942978,-0.547449827,0.264531016,4,31.7535553,17.53554535,48.3412323,-0.382622153,0.267684132,4,38.94230652,22.11538506,54.32692337,-0.362124681,0.258994818,4,41.34615326,25,54.32692337,-0.377098411,0.274004221,4,39.42307663,20.19230843,55.28845978,-0.223414034,0.284266889,3,45.19230652,26.44230843,62.5,-0.229402825,0.283822119,3,43.75,25,62.5,-0.219084874,0.2888484,3,45.67307663,24.51922989,63.46154022,-0.170349792,0.314086437,3,45.19230652,25.96153831,63.94230652
France,FRA,1.048776388,0.277094334,6,81.52173615,69.02173615,91.30434418,0.870530725,0.278407753,6,78.75647736,65.80310822,89.63730621,0.960125506,0.240149334,6,80.51281738,69.74359131,89.74359131,1.016843677,0.22957468,6,80.61224365,70.40816498,88.7755127,1.248101592,0.198039845,6,86.2244873,76.02040863,92.34693909,1.226130128,0.213179514,6,85.7142868,77.8325119,92.61083984,1.246632099,0.172469914,6,86.27451324,77.45098114,92.15686035,1.240273237,0.209208995,7,86.76470947,76.96078491,94.11764526,1.287171364,0.224388763,7,86.89320374,78.1553421,95.14562988,1.284124732,0.230637893,7,87.37863922,78.64077759,96.11650848,1.216957688,0.223882854,7,85.64593506,75.11961365,94.25836945,1.31238091,0.235663921,7,86.60286713,78.46890259,96.65071869,1.161314487,0.218745932,8,84.8341217,75.82938385,92.41706085,1.130378962,0.226116344,8,83.412323,74.8815155,90.99526215,1.157089353,0.223259538,8,85.30805969,75.35545349,91.94313049,1.078785777,0.228570759,8,81.7307663,73.55769348,90.38461304,1.129694223,0.217816785,8,83.65384674,74.5192337,91.82691956,1.07032311,0.227054983,8,83.17308044,74.03845978,91.34615326,1.159510493,0.220250443,8,83.65384674,75.96154022,91.34615326,1.156291723,0.221451148,8,84.13461304,75.4807663,90.38461304,1.440411925,0.220567718,8,90.86538696,82.21154022,96.63461304,1.195965648,0.232497126,7,85.57691956,75,92.78845978
"Micronesia, Fed. Sts.",FSM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.780995786,0.575411677,1,21.24352264,5.18134737,57.51295471,-0.842019737,0.500844598,2,17.94871712,6.153846264,53.84615326,-0.574071527,0.539480984,2,30.61224556,7.142857075,63.26530457,-0.437865824,0.431069374,2,39.2857132,13.26530647,63.26530457,0.034529559,0.264770001,3,55.6650238,39.40886688,65.51724243,0.289712191,0.202055648,3,61.27450943,52.94117737,68.13725281,0.194615915,0.265969008,3,57.35293961,46.07843018,70.09803772,-0.351038724,0.281801969,3,40.77669907,21.84465981,56.31068039,-0.552493036,0.241786182,4,32.03883362,16.9902916,50.48543549,-0.812512755,0.240091354,4,23.44497681,8.612440109,37.32057571,-0.875901461,0.239394695,4,20.57416344,7.655502319,35.40670013,-0.890871227,0.23262766,4,21.32701492,8.056872368,34.59715652,-0.949270725,0.245971903,4,19.43128014,8.056872368,32.22748947,-0.938380778,0.253866971,4,18.48341179,7.109004974,32.22748947,-1.033336759,0.277501553,4,14.42307663,4.326922894,31.25,-0.982749343,0.263276905,4,15.38461494,5.288461685,31.25,-0.966116309,0.288655162,4,14.90384579,5.288461685,32.21154022,-0.986962855,0.279456377,4,14.90384579,5.769230843,31.73077011,-0.965033889,0.283761442,4,13.94230747,6.25,33.65384674,-0.960408568,0.288842708,4,13.94230747,6.25,34.13461685,-0.954831302,0.314048827,4,14.90384579,6.25,35.57692337
Gabon,GAB,0.135673851,0.311746508,4,60.32608795,36.95652008,70.10869598,0.175352022,0.26926446,6,58.54922104,39.89637375,72.02072906,-0.113736749,0.2490924,6,48.20512772,29.23077011,64.10256195,-0.162380263,0.229804009,6,47.44897842,32.1428566,61.22449112,-0.114754379,0.198139742,6,51.02040863,38.77550888,59.69387817,-0.455657154,0.191211715,7,35.96059036,21.18226624,49.26108551,-0.147894159,0.168502584,7,50.49019623,38.23529434,57.35293961,-0.408307284,0.19392626,8,39.2156868,22.54901886,51.47058868,-0.516336083,0.195058569,8,31.55339813,20.87378693,49.51456451,-0.633660376,0.189088404,8,29.12621307,16.9902916,44.17475891,-0.582280159,0.183184028,8,30.14354134,20.57416344,44.49760818,-0.547709167,0.184325859,8,33.01435471,21.53110123,43.54066849,-0.543915749,0.185199529,8,32.22748947,21.80094719,43.12796021,-0.591511548,0.198440075,9,30.80568695,21.32701492,43.60189438,-0.640261531,0.192804024,9,28.90995216,18.00947952,41.23222733,-0.792976558,0.201926202,8,25.96153831,10.57692337,33.65384674,-0.797161996,0.18831037,9,25,12.5,35.09615326,-0.797910392,0.194366515,9,21.63461494,11.05769253,32.69230652,-0.784912407,0.194526717,8,22.59615326,11.05769253,33.17307663,-0.916016936,0.174607188,9,14.90384579,8.653845787,28.84615326,-0.956900716,0.17296727,10,14.42307663,8.653845787,25.96153831,-0.878432214,0.196105242,8,17.78846169,10.09615421,32.69230652
United Kingdom,GBR,2.020524979,0.277094334,6,99.45652008,95.10869598,100,2.047204733,0.278407753,6,99.48186493,94.30052185,100,1.873088479,0.240149334,6,98.46154022,90.7692337,100,1.757973194,0.22957468,6,96.42857361,88.26530457,100,1.68036747,0.198039845,6,95.40816498,88.7755127,100,1.736755252,0.213179514,6,96.55172729,88.17733765,100,1.614292979,0.172469914,6,96.5686264,88.72548676,100,1.83987391,0.209208995,7,99.50980377,92.64705658,100,1.866609335,0.224388763,7,99.02912903,91.74757385,100,1.785170913,0.230637893,7,97.57281494,91.26213837,100,1.58434093,0.223882854,7,94.73683929,85.64593506,100,1.732977629,0.235663921,7,97.60765839,86.60286713,100,1.655506253,0.218745932,8,95.26066589,86.7298584,100,1.645116329,0.226116344,8,94.78672791,87.20378876,100,1.770620227,0.223259538,8,96.20853424,90.0473938,100,1.825785756,0.228570759,8,97.11538696,90.38461304,99.5192337,1.845658064,0.217816785,8,98.55769348,91.82691956,99.5192337,1.76070869,0.227054983,8,95.19230652,89.90384674,99.03845978,1.717482805,0.220250443,8,94.2307663,88.94230652,98.55769348,1.7771523,0.221451148,8,95.67308044,89.90384674,99.5192337,1.62598598,0.220567718,8,93.75,86.53845978,99.5192337,1.481054544,0.232497126,7,92.30769348,83.17308044,99.03845978
Georgia,GEO,-1.014463782,0.337467611,3,15.76086998,4.891304493,30.43478203,-0.476257622,0.304363698,4,29.53367805,15.02590656,54.92227936,-0.389216721,0.282538146,5,34.35897446,17.43589783,56.92307663,-0.780303121,0.244189218,6,21.4285717,12.24489784,40.81632614,-0.624970078,0.198816359,6,26.53061295,17.34693909,44.89796066,-0.455401838,0.196806982,8,36.45320129,20.6896553,49.26108551,-0.601993382,0.171465486,8,28.43137169,20.09803963,44.11764526,-0.140745372,0.188118383,9,50.98039246,35.7843132,56.86274338,0.293572903,0.185304374,10,60.67961121,53.39805984,68.44660187,0.484017223,0.174780264,10,64.56311035,56.79611588,73.78640747,0.500805318,0.166831881,10,66.50717926,57.89473724,73.68421173,0.593842745,0.161219567,10,70.81340027,61.24401855,76.07655334,0.664245486,0.158148617,10,74.40758514,62.55924225,77.72512054,0.693682075,0.160535619,12,74.40758514,65.40284729,78.1990509,0.756607175,0.163292229,12,74.40758514,67.77251434,80.0947876,0.933986187,0.176934645,12,79.32691956,72.59615326,87.0192337,0.9224599,0.172178283,12,78.84615326,72.59615326,84.61538696,1.008661032,0.180559233,10,81.7307663,75.4807663,87.0192337,1.051974654,0.188168749,9,81.7307663,75.4807663,88.94230652,1.125410914,0.189206257,9,83.17308044,75.96154022,90.38461304,1.121731877,0.191536635,8,82.69230652,74.5192337,90.38461304,1.108766675,0.20761402,7,83.65384674,73.55769348,91.34615326
Ghana,GHA,-0.343818367,0.311746508,4,38.04347992,21.19565201,61.95652008,-0.219414458,0.26926446,6,41.96891022,24.35233116,60.62176132,-0.067386284,0.2490924,6,51.79487228,31.79487228,64.10256195,-0.448366553,0.21119912,7,36.73469543,20.91836739,51.02040863,-0.262136936,0.177444965,8,46.42856979,30.10204124,55.10203934,-0.3660312,0.174058169,9,41.37931061,25.61576271,50.73891449,-0.125405297,0.156504914,9,51.96078491,42.64706039,57.35293961,-0.063811637,0.180182874,9,51.96078491,41.66666794,57.35293961,-0.048031006,0.178324297,9,52.42718506,41.74757385,58.25242615,-0.036896843,0.170774415,10,53.39805984,44.6601944,58.25242615,0.080397211,0.163299605,10,54.06698608,47.36841965,62.20095825,0.115947381,0.162987471,10,54.54545593,48.80382919,63.15789413,0.124874078,0.157279804,11,55.45023727,49.28910065,62.08530807,0.128127784,0.172869936,11,56.39810562,46.91942978,64.45497894,0.084605135,0.168572858,11,55.45023727,46.44549942,62.55924225,-0.005796506,0.172969714,11,53.36538315,42.78845978,62.5,-0.031253885,0.166688532,11,53.84615326,42.78845978,61.05769348,-0.232509688,0.169555023,11,45.67307663,31.25,53.84615326,-0.136601657,0.165877387,11,49.51922989,35.57692337,59.13461685,-0.094559826,0.163959354,11,51.44230652,36.53845978,61.53845978,-0.111198008,0.164067253,11,50.48077011,36.53845978,61.53845978,0.00017386,0.181884155,10,52.40384674,40.38461685,62.98077011
