,,1996,1996,1996,1996,1996,1996,1998,1998,1998,1998,1998,1998,2000,2000,2000,2000,2000,2000,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020
Country/Territory,Code,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper,Estimate,StdErr,NumSrc,Rank,Lower,Upper
Argentina,ARG,-0.101317152,0.210325092,6,53.76343918,38.70967865,62.90322495,-0.113424167,0.184632123,7,52.06185532,42.2680397,61.85567093,-0.192118764,0.188820347,7,50.25380707,35.53299332,61.42131805,-0.468211174,0.173800617,8,39.39393997,27.27272797,52.02020264,-0.478336334,0.165295526,9,38.38383865,26.76767731,50.50505066,-0.424991339,0.151463732,11,40,27.80487823,51.21951294,-0.388192415,0.152419925,11,43.4146347,30.73170662,52.68292618,-0.341253698,0.143420219,14,42.92683029,34.63414764,54.63414764,-0.340291649,0.148392603,14,45.14562988,33.49514389,54.85437012,-0.435576528,0.147851676,14,39.32038879,28.64077759,52.42718506,-0.444996059,0.148161069,16,39.71291733,26.79425812,52.63158035,-0.361560166,0.150947392,16,43.33333206,31.90476227,54.2857132,-0.366130084,0.141235426,17,44.07582855,32.70142365,54.02843475,-0.443185955,0.13299422,17,39.33649445,28.90995216,51.18483353,-0.432139277,0.13342604,16,40.28435898,29.38388634,52.13270187,-0.541584194,0.130390897,15,35.09615326,24.51922989,46.63461685,-0.547077298,0.131039575,15,33.65384674,24.03846169,46.63461685,-0.283930928,0.131944105,15,47.11538315,35.09615326,55.76922989,-0.258180827,0.120936885,15,47.11538315,40.86538315,55.28845978,-0.068787277,0.119183071,15,55.28845978,46.15384674,60.09615326,-0.07628762,0.127370685,15,53.36538315,46.15384674,60.57692337,-0.116381615,0.131321296,14,50,44.71154022,60.57692337
Armenia,ARM,-0.47305131,0.340506971,2,38.17204285,15.05376339,59.13978577,-0.861185431,0.223724931,5,22.68041229,6.701030731,36.08247375,-0.759535253,0.216112182,6,27.41116714,10.15228462,39.08629608,-0.746523917,0.20624873,6,27.77777863,10.60606098,42.42424393,-0.570028603,0.189508066,7,34.84848404,19.69696999,47.97979736,-0.61048311,0.179249823,8,30.24390221,19.02439117,45.85365677,-0.674141288,0.15646176,9,29.26829338,17.56097603,42.43902588,-0.670822501,0.147882998,13,29.75609779,19.02439117,39.02439117,-0.742384374,0.149159536,13,25.72815514,17.96116447,36.89320374,-0.708097577,0.13868916,14,27.6699028,17.96116447,37.86407852,-0.619757712,0.14332369,14,29.66507149,20.09569359,42.10526276,-0.696490347,0.138942018,14,26.66666603,18.09523773,38.09523773,-0.656862676,0.139172748,14,28.90995216,19.9052124,40.28435898,-0.587804914,0.131230235,15,33.64928818,22.74881554,43.12796021,-0.531793714,0.137124747,14,36.01895905,22.74881554,45.97156525,-0.523960769,0.137865335,14,36.05769348,25.96153831,48.55769348,-0.533839822,0.136523798,14,35.09615326,24.03846169,46.63461685,-0.571828008,0.142295733,12,32.69230652,21.63461494,43.75,-0.563313246,0.129384965,12,32.69230652,22.59615326,43.75,-0.347599596,0.13531521,12,42.78845978,30.76922989,52.40384674,-0.178283751,0.147126675,12,50,37.5,59.13461685,0.031596977,0.152322993,10,57.69230652,46.63461685,63.46154022
American Samoa,ASM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.807995975,0.395905554,1,77.56097412,60,91.70731354,0.796942115,0.341566622,1,77.56097412,61.95121765,89.26829529,0.305987746,0.419885546,1,65.36585236,40.48780441,80,0.313636512,0.416290224,1,66.50485229,42.23300934,79.12621307,0.32526949,0.40298757,1,66.01941681,44.17475891,80.58252716,0.352487057,0.427496374,1,68.42105103,43.06220245,81.33971405,0.333080143,0.431707531,1,67.14286041,42.38095093,81.90476227,0.317780346,0.418040931,1,66.824646,43.60189438,79.62084961,0.306489199,0.433492601,1,65.87677765,42.65402985,81.04265594,0.31000191,0.442266405,1,65.87677765,41.23222733,81.04265594,1.225432158,0.424711913,1,87.0192337,69.2307663,95.19230652,1.218931437,0.421974272,1,87.0192337,68.2692337,95.19230652,1.228803873,0.42249319,1,87.5,68.2692337,94.71154022,1.843864322,0.401955217,1,94.71154022,83.65384674,100,1.845657349,0.402181119,1,94.71154022,84.13461304,100,1.84405601,0.409075886,1,94.71154022,84.13461304,100,1.31437397,0.379998386,1,88.94230652,74.5192337,95.19230652
Antigua and Barbuda,ATG,0.869897187,0.480888695,1,80.10752869,59.13978577,91.39785004,0.917721272,0.461772501,1,81.95876312,61.34020615,92.26804352,0.895616353,0.473483413,1,82.23350525,61.42131805,92.38578796,0.880126476,0.436570525,1,80.80808258,61.11111069,91.41413879,0.888943553,0.403345793,1,80.30303192,62.12121201,91.41413879,0.85665977,0.367094547,2,79.51219177,61.46341324,91.70731354,0.749995589,0.32630679,2,74.63414764,60.48780441,88.29268646,1.12754488,0.391123474,2,84.39024353,71.21951294,92.19512177,1.154757142,0.390937477,2,84.95145416,71.35922241,93.20388031,1.288655162,0.40298757,1,87.86407471,73.78640747,94.6601944,1.325579286,0.427496374,1,88.03827667,72.72727203,95.21530914,1.308456063,0.431707531,1,88.09523773,72.38095093,94.76190186,1.279335737,0.418040931,1,88.1516571,72.03791809,94.78672791,1.267988801,0.433492601,1,87.20378876,71.5639801,95.26066589,1.260758519,0.442266405,1,86.7298584,70.1421814,95.73459625,0.640055597,0.424711913,1,73.07691956,55.28845978,88.94230652,0.689927638,0.274057955,2,75,63.46154022,83.17308044,0.693803906,0.27009356,2,74.5192337,64.42308044,82.21154022,0.244287476,0.267206937,2,62.98077011,49.51922989,74.5192337,0.277542174,0.264752865,2,63.94230652,50,76.44230652,0.278406858,0.262303889,2,63.94230652,50.48077011,75.96154022,0.275280684,0.252530366,2,63.46154022,49.03845978,74.5192337
Australia,AUS,1.877355814,0.210325092,6,93.54838562,90.32257843,99.4623642,1.849892855,0.192217872,6,92.7835083,90.72164917,97.42268372,1.923246026,0.204564601,6,93.90863037,91.87817383,97.96954346,1.809628129,0.161902547,7,92.42424011,90.90908813,95.45454407,1.949853897,0.165891364,7,93.93939209,91.41413879,97.4747467,2.028761148,0.15787375,7,96.5853653,91.70731354,98.04878235,1.952358246,0.150567591,7,95.60975647,92.68292999,98.04878235,1.960568428,0.160695106,8,95.12194824,91.70731354,98.53658295,2.010918379,0.173853993,8,95.63106537,91.74757385,98.54368591,2.042481899,0.166046977,8,96.11650848,93.20388031,98.54368591,2.051661491,0.146991149,9,96.17224884,93.77990723,99.0430603,2.032044888,0.147776723,10,95.23809814,93.33333588,99.04762268,2.044710398,0.154940739,11,96.20853424,93.3649292,99.52606964,1.985248566,0.140637606,11,95.73459625,93.3649292,97.63033295,1.78522563,0.138019368,11,93.83885956,90.52132416,95.73459625,1.853722215,0.131961584,11,95.19230652,91.82691956,95.67308044,1.882711291,0.133253753,11,94.71154022,92.30769348,97.11538696,1.816107512,0.141699016,11,93.2692337,92.30769348,96.63461304,1.79835093,0.129765257,11,93.2692337,91.82691956,96.63461304,1.805214405,0.138965979,11,92.78845978,90.86538696,96.63461304,1.825412989,0.148495227,11,94.2307663,91.34615326,96.63461304,1.66516459,0.151346579,9,93.75,88.94230652,95.19230652
Austria,AUT,1.732163548,0.210325092,6,92.47312164,89.24731445,96.23655701,1.851166129,0.192217872,6,93.29896545,90.72164917,97.42268372,1.809211373,0.204564601,6,92.8934021,90.35533142,95.93908691,1.96643424,0.182866037,6,93.93939209,91.41413879,97.97979736,2.019735813,0.186369509,6,94.94949341,91.91918945,98.48484802,2.049625158,0.172966346,7,97.07317352,91.70731354,98.53658295,1.922060013,0.169866323,7,95.12194824,92.19512177,98.04878235,1.914531231,0.178095847,8,94.63414764,91.70731354,98.53658295,2.013397455,0.185966507,8,96.11650848,91.74757385,98.54368591,1.843034983,0.183535159,8,93.68932343,91.74757385,97.08737946,1.703024626,0.168366268,9,92.82296753,89.95215607,94.73683929,1.60351932,0.153663158,10,91.90476227,88.09523773,93.80952454,1.477265835,0.145494074,11,89.57346344,85.30805969,92.41706085,1.434778333,0.136343583,11,89.57346344,83.88625336,92.41706085,1.544529676,0.136864349,11,90.52132416,88.1516571,93.3649292,1.47129035,0.131668717,10,90.38461304,87.0192337,91.82691956,1.511966228,0.132467076,10,90.86538696,88.46154022,92.78845978,1.539868832,0.137863666,10,91.34615326,89.42308044,92.78845978,1.545208454,0.12666662,10,90.86538696,88.46154022,92.30769348,1.605722904,0.13643688,10,91.34615326,88.46154022,93.2692337,1.557737708,0.14521347,10,90.86538696,88.94230652,93.75,1.509674191,0.150135159,10,90.86538696,86.53845978,94.71154022
Azerbaijan,AZE,-1.445619464,0.275613815,3,2.688172102,0,17.20430183,-1.300265074,0.186794907,6,4.123711109,0.515463889,15.46391773,-1.30061841,0.184078917,8,4.568527699,0,15.22842598,-1.179272413,0.166312784,8,7.070706844,0,21.21212196,-1.007087469,0.168122724,9,12.62626266,5.555555344,26.76767731,-1.163041949,0.160520509,10,10.73170757,3.414634228,19.51219559,-1.044909954,0.142514527,11,15.1219511,7.804878235,22.43902397,-1.089759469,0.147882998,13,12.68292713,5.365853786,20,-1.122894764,0.149159536,13,10.67961121,3.883495092,19.41747665,-1.148547888,0.139334977,13,11.1650486,3.883495092,17.96116447,-1.188453794,0.136454687,14,9.569377899,1.91387558,18.18181801,-1.244143605,0.132980257,14,6.666666508,1.90476191,16.19047546,-1.178845763,0.133079112,14,9.478672981,2.843601942,17.53554535,-1.126805305,0.131507516,14,11.84834099,3.317535639,18.95734596,-0.966577172,0.138405085,13,16.587677,9.952606201,25.11848259,-1.018758297,0.139635801,12,14.42307663,8.653845787,23.07692337,-0.93009752,0.137504354,12,16.82692337,10.57692337,26.44230843,-0.838362396,0.142295733,12,19.23077011,12.5,32.21154022,-0.885307908,0.129384965,12,17.30769157,12.01923084,26.44230843,-0.836483598,0.13531521,12,21.15384674,12.98076916,28.84615326,-0.837992847,0.147126675,12,21.15384674,12.98076916,30.28846169,-1.04819715,0.157983929,8,16.34615326,8.653845787,23.07692337
Burundi,BDI,-0.680634856,0.340506971,2,30.64516068,6.989247322,52.68817139,-0.779318631,0.279505402,4,27.83505249,6.701030731,44.8453598,-0.804215312,0.27326408,4,26.39593887,5.583756447,43.6548233,-0.822992623,0.284184515,4,25.25252533,3.535353422,43.93939209,-0.895339489,0.237964928,5,18.68686867,5.555555344,35.3535347,-0.89225775,0.210461348,6,20.48780441,8.780488014,34.63414764,-0.930024207,0.213491246,6,18.04878044,7.804878235,34.63414764,-1.095597506,0.175411046,9,12.19512177,3.902439117,21.95121956,-1.160764337,0.17820704,10,9.223300934,2.91262126,19.41747665,-1.090768337,0.174753726,10,13.10679626,3.883495092,21.84465981,-1.129477143,0.179801822,10,11.48325348,1.91387558,21.05263138,-1.165776491,0.178785473,10,10.95238113,1.90476191,20,-1.187119126,0.169628099,11,8.530805588,1.421800971,18.95734596,-1.452789783,0.166986704,12,1.421800971,0,10.42654037,-1.409436941,0.16607368,13,2.369668245,0,10.90047359,-1.258687854,0.168324888,12,8.653845787,2.884615421,14.90384579,-1.257720709,0.165162072,12,9.134614944,1.923076868,14.42307663,-1.245537877,0.167506769,12,10.09615421,3.846153736,13.46153831,-1.279798269,0.165694565,11,9.134614944,2.884615421,14.42307663,-1.436725378,0.16171813,10,5.769230843,0.961538434,10.57692337,-1.457848668,0.166692629,10,4.807692528,0,11.05769253,-1.526950479,0.167795449,9,4.807692528,0,10.09615421
Belgium,BEL,1.359654307,0.210325092,6,88.70967865,81.18279266,91.39785004,1.355769396,0.192217872,6,87.11340332,82.47422791,92.26804352,1.496778846,0.204564601,6,90.86294556,84.77157593,92.8934021,1.499903679,0.182866037,6,90.40403748,84.34343719,91.91918945,1.419815779,0.186369509,6,89.89898682,82.82828522,91.91918945,1.37990427,0.179392695,6,90.24390411,83.9024353,91.70731354,1.385844111,0.173904985,6,90.24390411,82.92682648,92.68292999,1.309614301,0.184105426,7,88.78048706,80,91.70731354,1.355734944,0.190148875,7,89.80582428,82.03883362,91.74757385,1.374890208,0.186734349,7,90.29125977,82.03883362,91.74757385,1.460205913,0.171279162,8,90.90908813,84.21052551,92.82296753,1.480930686,0.155406341,9,89.52381134,85.23809814,92.85713959,1.526890039,0.147044227,10,90.0473938,88.1516571,93.3649292,1.566686392,0.136343583,11,90.99526215,87.67772675,93.3649292,1.611609817,0.136864349,11,90.99526215,89.57346344,94.31279755,1.517457247,0.130598739,11,91.34615326,87.9807663,92.78845978,1.51436305,0.132151395,11,91.34615326,88.94230652,92.78845978,1.574584246,0.136519745,11,92.30769348,89.42308044,92.78845978,1.447792172,0.125624642,11,89.90384674,84.13461304,92.30769348,1.466163397,0.134990856,11,89.90384674,86.53845978,92.30769348,1.485346675,0.147733897,10,89.90384674,87.9807663,92.78845978,1.47805202,0.154489473,9,89.90384674,85.09615326,94.71154022
Benin,BEN,-0.548114896,0.340506971,2,34.94623566,13.44085979,57.52688217,-0.542664647,0.279505402,4,35.051548,15.46391773,53.60824585,-0.473617792,0.27326408,4,36.54822159,18.78172684,57.36040497,-0.726461828,0.284184515,4,29.2929287,6.060606003,47.4747467,-0.478255957,0.237964928,5,38.88888931,20.20202065,55.55555725,-0.464950711,0.210461348,6,37.56097412,22.92682838,53.658535,-0.850088537,0.189756751,8,20.48780441,11.70731735,36.09756088,-0.588619053,0.154500172,12,33.658535,20,42.92683029,-0.463171452,0.158783674,12,37.37863922,27.18446541,51.45631027,-0.503310323,0.154563829,12,36.89320374,24.75728226,49.51456451,-0.61562705,0.158821717,11,30.14354134,20.09569359,43.06220245,-0.66099298,0.160334721,11,30,18.09523773,41.90476227,-0.593505025,0.160216689,11,33.175354,20.37914658,46.44549942,-0.856497586,0.169243276,11,20.85308075,11.37440777,33.64928818,-0.743929803,0.168370172,12,24.64455032,15.16587639,39.8104248,-0.666047454,0.17896086,11,29.80769157,15.38461494,43.75,-0.550842345,0.164085463,13,33.17307663,20.67307663,48.55769348,-0.513314545,0.166496888,13,34.13461685,22.11538506,49.51922989,-0.561516047,0.16135858,13,33.17307663,19.23077011,45.67307663,-0.388757259,0.154438019,13,41.34615326,28.36538506,52.40384674,-0.338569075,0.159452036,13,42.30769348,30.28846169,52.88461685,-0.039298367,0.160820886,12,54.32692337,45.67307663,61.53845978
Burkina Faso,BFA,0.111519091,0.315914035,3,60.21505356,41.39785004,73.1182785,-0.102729551,0.270902723,5,52.5773201,34.53608322,65.97937775,-0.0711843,0.265116602,5,57.36040497,35.53299332,66.49745941,0.007245655,0.262114227,5,59.09090805,41.41414261,71.21212006,-0.01193205,0.227572516,6,58.58585739,42.42424393,69.19191742,-0.135678381,0.2007799,8,53.17073059,37.07316971,60.48780441,-0.125747576,0.200447872,8,53.658535,41.46341324,60,-0.309910446,0.152304888,12,43.90243912,34.63414764,56.09756088,-0.331875384,0.156587362,12,46.60194016,33.49514389,55.3398056,-0.304822922,0.150963724,13,47.08737946,34.95145798,55.82524109,-0.33533746,0.154018104,13,44.97607803,31.57894707,55.98086166,-0.350698948,0.151890427,13,43.80952454,31.90476227,55.23809433,-0.367832541,0.149804235,14,43.60189438,31.27962112,54.50236893,-0.478925318,0.136065871,15,37.91469193,27.96208572,50.23696518,-0.522940397,0.134675995,15,36.4928894,24.64455032,46.91942978,-0.464794099,0.132646322,14,38.46154022,28.84615326,50.48077011,-0.277288944,0.138027623,14,49.03845978,36.53845978,56.25,-0.147975922,0.139753073,14,52.88461685,42.78845978,59.13461685,-0.116927609,0.128970072,14,53.36538315,44.71154022,58.65384674,-0.113298737,0.132006168,14,53.36538315,44.23077011,60.09615326,-0.200055182,0.135088354,15,49.03845978,37.5,57.21154022,-0.101169601,0.14063628,13,51.44230652,44.71154022,60.57692337
Bangladesh,BGD,-0.969682217,0.262076586,4,17.74193573,2.688172102,34.94623566,-0.716302752,0.21848321,5,30.92783546,12.88659763,43.81443405,-1.108686686,0.199256092,7,10.65989876,2.538071156,26.39593887,-1.361227036,0.18401657,7,2.020201921,0,11.11111069,-1.442822099,0.179102525,8,2.020201921,0,9.090909004,-1.496537805,0.170879558,10,1.463414669,0,9.268292427,-1.387596726,0.16723305,10,3.414634228,0,13.17073154,-1.434258342,0.157269254,12,3.414634228,0,9.268292427,-1.0560776,0.160386428,13,13.5922327,5.339805603,21.35922241,-1.034565449,0.157288283,13,15.04854393,4.368932247,23.78640747,-1.069779992,0.16330649,13,13.87559795,3.82775116,22.96650696,-1.057409525,0.158170342,14,14.76190472,3.809523821,21.90476227,-1.087299466,0.148882136,15,14.21800995,4.265402794,20.37914658,-0.84980917,0.140028,15,21.32701492,12.32227516,31.27962112,-0.886878908,0.13808246,14,20.85308075,11.84834099,28.90995216,-0.886936486,0.135940492,13,19.23077011,12.5,29.80769157,-0.808421195,0.137862667,13,22.11538506,13.46153831,31.73077011,-0.856947184,0.14139466,12,18.75,12.01923084,31.73077011,-0.831703246,0.130109996,12,19.23077011,13.46153831,30.28846169,-0.899958909,0.133208856,12,16.82692337,11.53846169,26.92307663,-0.993473113,0.141664624,12,16.34615326,10.57692337,25,-0.978274167,0.143441781,12,16.82692337,11.05769253,24.51922989
Bulgaria,BGR,-0.361505151,0.262076586,4,44.62365723,25.2688179,59.13978577,-0.172699034,0.186794907,6,50.51546478,36.59793854,61.34020615,-0.133326381,0.176595271,8,53.80710602,39.08629608,61.42131805,-0.154371768,0.160665005,8,53.03030396,41.91919327,60.60606003,-0.028762648,0.159014806,9,58.08080673,46.46464539,62.12121201,0.108177446,0.149797812,10,58.04878235,52.68292618,65.85366058,0.057295028,0.143343657,10,58.04878235,52.19512177,63.90243912,-0.070736267,0.128454283,14,56.09756088,46.341465,60,-0.183496863,0.131127656,14,52.42718506,39.80582428,57.76699066,-0.254679352,0.125611395,14,49.51456451,37.86407852,55.82524109,-0.212567106,0.130500183,14,52.63158035,40.19138718,59.33014297,-0.220713869,0.120979972,15,52.8571434,41.42856979,56.66666794,-0.249172136,0.117576756,16,51.6587677,39.8104248,56.39810562,-0.261189461,0.113488235,16,49.28910065,38.86256027,56.39810562,-0.30405587,0.117450431,15,46.91942978,37.44075775,54.50236893,-0.282753646,0.116423987,15,49.03845978,37.01922989,54.32692337,-0.297620088,0.116032273,15,48.07692337,37.5,54.80769348,-0.212994412,0.120107763,14,50.48077011,40.38461685,57.21154022,-0.153497413,0.111916564,14,51.44230652,43.75,57.69230652,-0.145232826,0.120921917,14,51.92307663,42.78845978,59.13461685,-0.139916241,0.128942996,14,50.96154022,41.34615326,59.13461685,-0.272322208,0.133544147,13,46.15384674,33.17307663,53.84615326
Bahrain,BHR,0.328688681,0.312212378,3,63.97849274,50.5376358,77.4193573,0.273105621,0.265407383,3,63.91752625,50.51546478,76.80412292,0.380999148,0.291996092,3,68.02030182,54.82233429,79.18782043,0.820578575,0.210112587,4,79.2929306,71.71717072,84.34343719,0.399893194,0.23252587,5,70.7070694,58.58585739,76.76767731,0.451451123,0.199106187,6,70.24390411,58.04878235,75.60975647,0.390058488,0.192707554,6,66.34146118,58.04878235,73.17073059,0.194029868,0.206071407,6,61.46341324,53.17073059,71.70731354,0.180773556,0.21260868,6,60.67961121,52.91262054,72.33009338,0.188940018,0.208898902,6,62.13592148,53.39805984,72.8155365,0.185156628,0.186845645,8,63.63636398,55.50239182,71.29186249,0.183277026,0.183757767,8,62.8571434,54.2857132,71.42857361,0.217356652,0.178858519,8,63.5071106,55.92417145,70.61611176,0.373634815,0.174497083,8,67.77251434,60.66350555,72.98577881,0.433143646,0.175209254,8,68.72038269,62.55924225,73.93364716,0.278947562,0.16833283,7,63.94230652,57.21154022,70.19230652,0.139004454,0.168416992,6,61.05769348,53.36538315,66.82691956,-0.015767114,0.176001295,6,57.69230652,45.67307663,64.90384674,-0.139025465,0.161577284,5,52.40384674,42.30769348,60.09615326,-0.146167248,0.178569511,5,51.44230652,39.42307663,60.09615326,-0.009647691,0.18619974,6,55.76922989,43.26922989,64.42308044,-0.065548584,0.193505824,5,53.36538315,40.38461685,62.5
"Bahamas, The",BHS,1.156810164,0.418145001,2,83.87096405,69.89247131,93.01074982,1.337569594,0.425799727,2,86.08247375,74.74227142,94.32989502,1.348331928,0.434523284,2,86.80203247,74.61928558,94.41624451,1.456810474,0.367117971,2,89.89898682,79.2929306,94.94949341,1.453112125,0.358139068,2,90.40403748,78.28282928,95.45454407,1.430822134,0.343675822,2,91.70731354,79.51219177,95.12194824,1.337382197,0.298262328,2,89.26829529,79.02439117,93.17073059,1.351619601,0.345251441,2,90.24390411,76.5853653,94.63414764,1.336277485,0.35735473,2,89.32038879,74.27184296,93.68932343,1.342182875,0.353355229,2,89.32038879,74.27184296,94.6601944,1.367955446,0.272059321,3,88.51674652,78.94736481,93.77990723,1.355173111,0.257658184,3,88.57142639,79.52381134,93.33333588,1.353866816,0.255818009,3,89.09952545,78.67298889,93.3649292,1.32354784,0.221399456,3,87.67772675,80.0947876,92.89099884,1.341843724,0.226763397,3,88.62559509,80.56871796,92.89099884,1.313395977,0.2116317,3,88.94230652,79.80769348,91.82691956,1.136197686,0.18054156,4,83.17308044,76.92308044,89.90384674,1.108085632,0.18560645,4,81.7307663,76.92308044,90.38461304,1.17668128,0.162227213,4,83.65384674,80.7692337,89.42308044,1.131582379,0.175918937,4,83.17308044,80.28845978,88.94230652,1.137567759,0.187357217,5,83.65384674,78.84615326,88.94230652,1.137461305,0.183562711,5,83.65384674,80.28845978,89.42308044
Bosnia and Herzegovina,BIH,-0.270569712,0.275613815,3,48.92473221,28.49462318,60.75268936,-0.382514507,0.189545885,5,42.78350449,31.44329834,54.12371063,-0.561166942,0.19242245,6,33.50253677,21.82741165,47.71573639,-0.396527261,0.174716696,6,42.92929459,31.31313133,53.53535461,-0.299917668,0.174840167,7,46.46464539,33.83838272,58.08080673,-0.344451398,0.15158698,10,44.87804794,31.21951294,54.14634323,-0.238057494,0.146147013,10,50.73170853,40,56.09756088,-0.302429467,0.150986269,11,44.39024353,35.60975647,56.09756088,-0.376745909,0.15199472,12,41.26213455,31.06796074,54.36893082,-0.362638205,0.141908541,12,42.71844482,32.52427292,53.88349533,-0.380056113,0.14705056,12,42.5837326,29.18660355,54.06698608,-0.337224901,0.144540578,12,44.76190567,32.38095093,55.23809433,-0.320924401,0.152218834,11,47.86729813,33.64928818,55.92417145,-0.304458737,0.134259284,14,47.86729813,36.01895905,56.39810562,-0.238466576,0.137089044,13,50.71089935,39.8104248,59.24170685,-0.307971865,0.146518037,12,47.59615326,34.13461685,54.32692337,-0.393888533,0.14182204,13,43.26922989,31.25,52.88461685,-0.4563362,0.145602643,12,37.01922989,26.92307663,50,-0.517439485,0.141571432,12,36.53845978,23.55769157,45.67307663,-0.56697011,0.140031233,12,31.25,23.07692337,43.26922989,-0.608935177,0.144567072,12,30.28846169,20.67307663,41.34615326,-0.603876233,0.14704302,10,28.84615326,21.63461494,40.38461685
Belarus,BLR,-0.389609158,0.340506971,2,42.47311783,17.74193573,60.75268936,-0.42895925,0.223724931,5,41.75257874,25.77319527,54.63917542,-0.383420616,0.216112182,6,42.63959503,27.91878128,57.36040497,-0.70329994,0.20624873,6,30.80808067,11.61616135,43.43434525,-0.592360497,0.189508066,7,33.83838272,18.18181801,46.96969604,-0.800241113,0.182324171,7,23.4146347,12.19512177,35.60975647,-0.753987312,0.167884752,7,23.90243912,15.60975647,40,-0.620269716,0.161809206,9,31.70731735,19.51219559,41.95121765,-0.659401715,0.159997404,9,29.61165047,18.44660187,40.29126358,-0.628875554,0.14872627,11,32.03883362,19.41747665,41.26213455,-0.628214955,0.154799014,11,29.18660355,20.09569359,42.5837326,-0.69428426,0.148065209,11,27.1428566,17.61904716,40,-0.679429173,0.149337187,10,27.01421738,18.48341179,40.28435898,-0.517528117,0.12844941,12,36.4928894,27.01421738,47.39336395,-0.471082419,0.132339984,12,39.8104248,27.48815155,48.81516647,-0.304867446,0.13376601,11,48.07692337,35.57692337,54.32692337,-0.335010916,0.133788168,11,46.63461685,32.69230652,54.32692337,-0.256961256,0.137472942,11,48.55769348,36.53845978,56.73077011,-0.257407099,0.126838252,11,47.59615326,40.38461685,55.76922989,-0.185061291,0.136610627,11,49.03845978,39.90384674,58.65384674,-0.037544653,0.145203739,11,55.28845978,46.15384674,61.05769348,-0.168237567,0.14922148,9,48.07692337,38.46154022,59.61538315
Belize,BLZ,-0.026595131,0.480888695,1,56.45161438,25.2688179,76.34408569,-0.090518571,0.379066318,2,53.60824585,30.92783546,71.64948273,-0.181093588,0.340762585,2,52.79187775,27.91878128,67.51268768,-0.236138031,0.344365746,2,48.98989868,26.26262665,67.17171478,-0.085156962,0.320078075,2,56.06060791,32.32323074,71.71717072,-0.287377745,0.288042247,3,48.29268265,25.36585426,60.48780441,-0.298595011,0.275872439,3,48.78048706,23.90243912,58.04878235,-0.361199498,0.258375913,4,41.95121765,23.90243912,59.02439117,-0.366847813,0.248231009,5,42.71844482,22.81553459,58.25242615,-0.338211209,0.23535201,6,43.68931961,26.69902992,59.22330093,-0.046637058,0.237855941,6,57.4162674,40.19138718,67.94258118,-0.106963448,0.238154694,6,55.23809433,37.61904907,63.80952454,-0.330684632,0.216714531,7,46.91942978,26.06635094,57.34597015,-0.136485159,0.248403236,6,54.50236893,35.0710907,64.45497894,-0.096820153,0.250233978,6,54.9763031,37.44075775,65.87677765,-0.198137492,0.202720582,6,51.92307663,35.09615326,59.61538315,-0.222452924,0.198462948,7,51.92307663,33.17307663,60.57692337,-0.242720321,0.200739652,6,49.51922989,32.21154022,59.13461685,-0.298597991,0.196233973,5,45.67307663,30.28846169,57.69230652,-0.137077168,0.198411331,4,52.40384674,37.98077011,61.53845978,-0.195777729,0.185377821,5,49.51922989,34.13461685,60.09615326,-0.191985697,0.180321857,5,47.11538315,33.65384674,60.57692337
